ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_XY,Metadata_basename,AreaShape_Area,AreaShape_FormFactor,Intensity_IntegratedIntensity_Channel1DNACorr,Intensity_IntegratedIntensity_Channel2EdUCorr,Intensity_IntegratedIntensity_Channel3gH2AXCorr,Intensity_MaxIntensity_Channel1DNACorr,Intensity_MaxIntensity_Channel2EdUCorr,Intensity_MaxIntensity_Channel3gH2AXCorr,Intensity_MeanIntensity_Channel1DNACorr,Intensity_MeanIntensity_Channel2EdUCorr,Intensity_MeanIntensity_Channel3gH2AXCorr,Intensity_MinIntensity_Channel1DNACorr,Intensity_MinIntensity_Channel2EdUCorr,Intensity_MinIntensity_Channel3gH2AXCorr,Location_Center_X,Location_Center_Y
41,5,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0041.tif,0,0,41,Atr+C Day2,872,0.7952047071845316,23.072580999694765,44.768953159684315,8.066098339855671,0.05505923554301262,0.06121644377708435,0.02702583745121956,0.026459381880383905,0.05134054261431688,0.009250112775063843,0.008458212018013,0.0038115365896373987,0.002307998714968562,655.1536697247707,1401.4793577981652
41,6,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0041.tif,0,0,41,Atr+C Day2,590,0.7991843366855867,15.106276333332062,3.1459189641755074,2.486748291645199,0.05301236733794212,0.017559900879859924,0.011875283904373646,0.02560385819208824,0.0053320660409754365,0.004214827612957965,0.008471406064927578,0.0006680729566141963,0.0007823411142453551,1282.379661016949,1394.9728813559323
41,7,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0041.tif,0,0,41,Atr+C Day2,563,0.8452224107466492,14.728066376410425,0.7523140643024817,2.465103341732174,0.05951641872525215,0.0025321273133158684,0.013428566977381706,0.026159975801794716,0.0013362594392584044,0.004378513928476331,0.00791010633111,0.00044169824104756117,0.001572547946125269,30.863232682060392,1471.5488454706926
41,8,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0041.tif,0,0,41,Atr+C Day2,645,0.857054070418973,17.77163243992254,26.726174229755998,9.348662279662676,0.06122766435146332,0.06121908128261566,0.04425014182925224,0.027552918511507814,0.04143592903838139,0.014494050045988645,0.00747025478631258,0.0014038712251931429,0.0017098871758207679,372.1162790697674,1527.6728682170542
41,9,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0041.tif,0,0,41,Atr+C Day2,634,0.77348628399734,16.03859474044293,0.8819996883394197,2.349104947526939,0.060436051338911057,0.0025500240735709667,0.008136888034641743,0.02529746804486267,0.0013911667008508198,0.003705212850988863,0.008097333833575249,0.0002461274852976203,0.0011338188778609037,926.1372239747634,1639.5930599369085
42,1,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,859,0.8015998866078067,20.890896975062788,33.66701556555927,4.724129928974435,0.047692444175481796,0.06122288480401039,0.012978224083781242,0.024320019761423502,0.03919326608330532,0.005499569183905046,0.008415465243160725,0.010135196149349213,0.002252830658107996,642.9813736903376,62.119906868451686
42,2,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,646,0.8794528386864483,16.35063115460798,15.633418921730481,5.235616409103386,0.04747534915804863,0.061222344636917114,0.017890332266688347,0.025310574542736813,0.02420033888812768,0.00810466936393713,0.007374531123787165,0.0014224874321371317,0.0012291581369936466,316.91795665634675,70.187306501548
42,3,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,648,0.8885269513185801,25.621872019022703,0.9229685220634565,6.43442680221051,0.061222344636917114,0.0026546409353613853,0.019174562767148018,0.03953992595528195,0.0014243341389868155,0.009929670991065601,0.0071900393813848495,0.00027435971423983574,0.0027696453034877777,504.63271604938274,215.4814814814815
42,4,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,574,0.8910205069487426,12.923528891056776,0.4691967145772651,1.4207712442148477,0.04993973672389984,0.0015671849250793457,0.004342828411608934,0.022514858695220866,0.0008174158790544688,0.0024752112268551355,0.008450288325548172,0.0,0.0011073232162743807,266.6759581881533,461.7473867595819
42,5,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,494,0.8590879976205794,13.694315450266004,0.6090038045076653,2.1237812713952735,0.04919523373246193,0.002252260223031044,0.008851536549627781,0.02772128633657086,0.0012328012236997273,0.004299152371245493,0.007858377881348133,7.03445402905345e-05,0.001770729897543788,1166.593117408907,596.663967611336
42,6,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,687,0.7246878041569569,13.344162726774812,7.610768673708662,7.954752497840673,0.041685812175273895,0.024757809937000275,0.0273840744048357,0.019423817651782842,0.01107826590059485,0.011578970156973322,0.008497466333210468,0.001457281643524766,0.0020845606923103333,867.4788937409024,864.1775836972344
42,7,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,495,0.8190683554426023,12.629991477355361,0.7685548234730959,2.283765407744795,0.053650133311748505,0.0026178171392530203,0.011799356900155544,0.0255151342976876,0.0015526360070163554,0.004613667490393525,0.007964549586176872,0.00048165349289774895,0.001896268455311656,1084.450505050505,1115.9292929292928
42,8,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,604,0.8152338232788509,13.482315336354077,1.4765359149314463,4.90118064195849,0.042909175157547,0.005701782647520304,0.018424026668071747,0.02232171413303655,0.00244459588564809,0.008114537486686241,0.007858894765377045,0.00017794128507375717,0.001227875705808401,1282.3245033112582,1271.4619205298013
42,9,file:/Users/confocal/Desktop/2018-11-05%20Demis/2018-11-05%20raw%20data/Atr%2BC%20Day2.nd2_XYpoints/Atr%2BC%20Day2_XY0042.tif,0,0,42,Atr+C Day2,890,0.8773668346629926,27.598653719760478,10.426260549225844,8.577388082863763,0.06122501567006111,0.061216965317726135,0.03163863718509674,0.03100972328062975,0.011714899493512185,0.009637514699846925,0.007513374090194702,0.0008373659802600741,0.0022975194733589888,615.6876404494382,1456.594382022472
