ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
7,10,1180.4610983981693,125.98741418764303,0,10
7,11,286.8872017353579,128.06724511930585,0,11
7,12,700.6466212027278,128.31680099194048,0,12
7,13,983.292600422833,129.54038054968288,0,13
7,14,562.8491856677524,153.2511400651466,0,14
7,15,820.2159624413146,154.96165884194053,0,15
7,16,358.29620462046205,155.03547854785478,0,16
7,17,897.1155950752394,158.1655266757866,0,17
7,18,322.2272957889396,165.8335870116692,0,18
7,19,155.90495867768595,179.86845730027548,0,19
7,20,630.0233082706767,181.31654135338346,0,20
7,21,236.63974151857835,189.10096930533118,0,21
7,22,978.972433460076,195.21768060836501,0,22
7,23,412.696191319752,209.71213463241807,0,23
7,24,552.9415619879848,208.66411796832332,0,24
7,25,194.9305457122608,213.99645641389085,0,25
7,26,453.10872093023255,227.96279069767442,0,26
7,27,79.84227129337539,229.8559411146162,0,27
7,28,721.5234693877551,232.96632653061224,0,28
7,29,666.3629518072289,243.1875,0,29
7,30,1161.209133024487,259.6677696889477,0,30
7,31,524.3721302722904,260.58195408435665,0,31
7,32,706.2173913043479,268.82072662298987,0,32
7,33,1103.9849677881175,268.94058697208305,0,33
7,34,246.4402467232074,271.86121819583656,0,34
7,35,135.93601089176312,283.9244383934649,0,35
7,36,899.9657559198542,297.6684881602914,0,36
7,37,745.6166666666667,299.7927536231884,0,37
7,38,1046.1986206896552,304.64,0,38
7,39,336.14385614385617,311.537962037962,0,39
7,40,594.1863425925926,319.0925925925926,0,40
7,41,206.87183811129847,327.93929173693084,0,41
7,42,1113.2369668246445,327.1445497630332,0,42
7,43,521.8963486454653,332.63250883392226,0,43
7,44,304.8553750966744,340.0061871616396,0,44
7,45,644.1258358662614,338.8796352583587,0,45
7,46,67.44349540078844,357.06833114323257,0,46
7,47,565.0269953051643,357.65727699530515,0,47
7,48,686.1855670103092,367.08247422680415,0,48
7,49,228.05790645879733,368.73793615441724,0,49
7,50,1027.3368128044538,372.7508698677801,0,50
7,51,776.3866559485531,389.108922829582,0,51
7,52,666.7864077669902,398.2487286176607,0,52
7,53,607.8434382194935,403.10552570990023,0,53
7,54,191.09618320610687,419.76412213740457,0,54
7,55,423.01170446232624,419.16605705925383,0,55
7,56,1087.2525900345338,420.53576714356194,0,56
7,57,1164.4253949678175,451.7905207723815,0,57
7,58,501.6005235602094,459.2780104712042,0,58
7,59,874.9475890985325,456.0055904961565,0,59
7,60,726.2479166666667,478.05833333333334,0,60
7,61,101.274231678487,498.2253743104807,0,61
7,62,1022.155655482532,519.4631615358007,0,62
7,63,842.6931179775281,523.6460674157304,0,63
7,64,643.6873156342183,540.2979351032449,0,64
7,65,375.57758620689657,550.1192528735633,0,65
7,66,247.8641370869033,557.3235414116687,0,66
7,67,450.5939765755717,566.2208588957055,0,67
7,68,159.40445486518172,567.5187573270808,0,68
7,69,926.0781589231437,583.7038645245332,0,69
7,70,303.0224047796863,605.2397311426438,0,70
7,71,647.9574750830565,614.2046511627907,0,71
7,72,108.17133956386293,634.398753894081,0,72
7,73,770.9932795698925,640.2533602150538,0,73
7,74,130.25122549019608,672.9589460784314,0,74
7,75,470.3305439330544,672.6534170153417,0,75
7,76,947.1691240242844,675.3113616652212,0,76
7,77,386.62176165803106,683.7176165803108,0,77
7,78,499.6292852992446,703.8373038930854,0,78
7,79,188.66841552990556,695.1395592864639,0,79
7,80,885.1580882352941,719.6889705882353,0,80
7,81,345.832838038633,726.0616641901931,0,81
7,82,230.9170274170274,735.4790764790765,0,82
7,83,681.8320115356885,737.5328046142754,0,83
7,84,1044.0050647158132,740.5672481710749,0,84
7,85,1002.1756535947712,749.2336601307189,0,85
7,86,405.86401925391095,768.1263537906137,0,86
7,87,266.314266487214,774.8660834454912,0,87
7,88,536.3107810781078,789.7106710671067,0,88
7,89,765.9439446366782,784.0048442906574,0,89
7,90,120.8075780089153,786.0029717682021,0,90
7,91,723.4616393442623,795.7868852459017,0,91
7,92,616.2828375286041,828.7112128146454,0,92
7,93,822.7292243767313,845.5962603878116,0,93
7,94,1115.6781609195402,866.0996168582376,0,94
7,95,484.0105421686747,876.8034638554217,0,95
8,1,781.3635359116022,38.422099447513816,0,1
8,2,1143.668757841907,39.70828105395232,0,2
8,3,238.37834036568213,86.17299578059071,0,3
8,4,52.48510427010923,119.59136047666335,0,4
8,5,1160.2840520191648,121.90280629705681,0,5
8,6,1013.2035971223022,125.5,0,6
8,7,1100.9658284977434,135.57962604771114,0,7
8,8,615.6613946800862,149.7469446441409,0,8
8,9,947.7416552354824,155.8395061728395,0,9
8,10,63.155102040816324,159.59183673469389,0,10
8,11,691.7412545235223,162.58624849215923,0,11
8,12,115.84172661870504,162.81007194244603,0,12
8,13,537.6268034626482,212.04103879448542,0,13
8,14,180.39561707035756,204.1833910034602,0,14
8,15,637.2319778188539,213.3576709796673,0,15
8,16,728.2965023847377,227.47933227344993,0,16
8,17,174.5763221153846,251.13040865384616,0,17
8,18,1074.9112377850163,258.62540716612375,0,18
8,19,804.6482851378614,262.80766644250167,0,19
8,20,753.5505882352941,267.08235294117645,0,20
8,21,1015.1657874905802,275.37678975131877,0,21
8,22,1161.797619047619,271.9963768115942,0,22
8,23,542.1693272519955,286.2896237172178,0,23
8,24,147.12084063047286,290.45534150612957,0,24
8,25,656.0203366058906,296.1851332398317,0,25
8,26,1112.691188358933,296.3274050121261,0,26
8,27,283.80281690140845,293.0808005930319,0,27
8,28,923.534131736527,295.2149700598802,0,28
8,29,178.73823724320744,302.6699801192843,0,29
8,30,253.14963054187191,322.36330049261085,0,30
8,31,338.76416963931825,324.2564407451447,0,31
8,32,93.57992007992009,332.6903096903097,0,32
8,33,376.87179487179486,334.0188536953243,0,33
8,34,416.0875468164794,340.2434456928839,0,34
8,35,717.6294602012808,353.647758462946,0,35
8,36,851.7283464566929,360.9929133858268,0,36
8,37,526.76298106292,364.6432498472816,0,37
8,38,948.9467061435973,362.2339008142117,0,38
8,39,323.64857530529173,370.1160108548168,0,39
8,40,1066.6087179487179,391.65128205128207,0,40
8,41,348.4368117461982,406.65495542737284,0,41
8,42,665.1855774079677,409.6757438224912,0,42
8,43,715.0444444444445,419.66190476190474,0,43
8,44,167.91731770833334,421.9173177083333,0,44
8,45,591.5154038301415,422.66278101582014,0,45
8,46,819.5819088319088,429.3440170940171,0,46
8,47,895.3341190335886,428.2616381850324,0,47
8,48,518.2802728823195,444.6691301876066,0,48
8,49,88.4904831625183,446.5344070278185,0,49
8,50,295.1461224489796,461.4669387755102,0,50
8,51,441.94939759036146,462.8706827309237,0,51
8,52,600.7707039337474,464.56832298136646,0,52
8,53,197.45222929936307,469.20222929936307,0,53
8,54,339.5262321144674,473.47058823529414,0,54
8,55,221.99320190346702,483.5866757307954,0,55
8,56,266.01929092805005,487.1444212721585,0,56
8,57,442.0220197418375,500.62186788154895,0,57
8,58,744.4672835426305,498.7653668208857,0,58
8,59,1137.5873715124817,513.909691629956,0,59
8,60,842.5750889679715,516.4505338078292,0,60
8,61,238.92741935483872,523.0843108504399,0,61
8,62,317.822206095791,525.9325108853411,0,62
8,63,432.4257907542579,539.956204379562,0,63
8,64,988.8211997670355,541.5602795573675,0,64
8,65,506.8343949044586,541.8268312101911,0,65
8,66,403.68129032258065,547.341935483871,0,66
8,67,442.6379731379731,572.5360195360196,0,67
8,68,909.5661268556005,570.9527665317139,0,68
8,69,407.58512396694215,576.1834710743801,0,69
8,70,517.9829192546584,581.152950310559,0,70
8,71,1145.1509229098806,581.6302931596091,0,71
8,72,253.03928790669121,589.3965623081646,0,72
8,73,489.2280487804878,598.7439024390244,0,73
8,74,612.016393442623,620.5825136612021,0,74
8,75,51.124242424242425,637.6431818181818,0,75
8,76,825.8139717425431,640.8893249607536,0,76
8,77,388.4566145092461,646.0426742532005,0,77
8,78,669.0662020905924,644.0156794425087,0,78
8,79,700.0517503805175,645.568493150685,0,79
8,80,296.96968085106386,658.0313829787234,0,80
8,81,602.7684931506849,656.0945205479452,0,81
8,82,331.9774964838256,674.4824191279887,0,82
8,83,792.1133144475921,668.122521246459,0,83
8,84,439.33676470588233,685.4720588235294,0,84
8,85,576.9156363636364,685.6043636363636,0,85
8,86,728.1231422505308,683.9787685774947,0,86
8,87,184.57960027567196,689.0668504479669,0,87
8,88,868.0344827586207,697.2677484787018,0,88
8,89,1020.4351630867144,698.6085918854416,0,89
8,90,651.7561307901907,698.3269754768393,0,90
8,91,54.43956043956044,703.0714285714286,0,91
8,92,927.6766759776536,702.3847765363129,0,92
8,93,593.8728991596639,715.9989495798319,0,93
8,94,770.3031161473087,714.9660056657224,0,94
8,95,282.78591065292096,711.3972508591065,0,95
8,96,319.2716049382716,720.2786596119929,0,96
8,97,535.5360050093926,726.8703819661866,0,97
8,98,1129.2918707149854,727.1185112634672,0,98
8,99,685.71906614786,735.6256809338521,0,99
8,100,793.7836949375411,740.2386587771203,0,100
8,101,744.3480113636364,766.3387784090909,0,101
8,102,511.70648623425103,765.3154456369575,0,102
8,103,893.6596736596737,773.4265734265734,0,103
8,104,958.8237011091652,773.5323992994746,0,104
8,105,798.4377952755906,774.8590551181103,0,105
8,106,640.790628115653,795.357926221336,0,106
8,107,536.9517063747585,798.8029620090148,0,107
8,108,97.51996867658575,801.0884886452624,0,108
8,109,871.6299157303371,805.743679775281,0,109
8,110,463.1238660153524,821.7512212142359,0,110
8,111,1005.2407120743034,818.1764705882352,0,111
8,112,38.511923688394276,825.9014308426073,0,112
8,113,799.1482919254659,829.6001552795032,0,113
8,114,1129.7009132420092,836.5216894977169,0,114
8,115,676.7081712062256,836.8667315175097,0,115
8,116,98.36208368915457,840.802732707088,0,116
8,117,587.578869047619,842.2001488095239,0,117
8,118,1099.7387158296249,851.7883026064844,0,118
8,119,1051.3052050473186,859.7547318611987,0,119
8,120,232.85071830106185,868.102435977514,0,120
8,121,756.7194206008584,870.1368025751073,0,121
8,122,963.7571511967309,878.5364856976065,0,122
8,123,82.34032983508246,882.0449775112444,0,123
9,1,1164.4725205306381,25.09412507896399,0,1
9,2,798.0794701986755,29.61280353200883,0,2
9,3,405.8193851409052,33.121263877028184,0,3
9,4,706.0102264426589,35.3235938641344,0,4
9,5,546.0866477272727,58.69318181818182,0,5
9,6,1172.5341264871633,65.80087664370696,0,6
9,7,687.8862673926195,108.02359346642469,0,7
9,8,1036.0736462093862,113.13501805054152,0,8
9,9,218.88294930875577,125.48663594470047,0,9
9,10,67.95240101095197,126.26579612468407,0,10
9,11,661.9758112094395,133.97404129793512,0,11
9,12,262.6868131868132,134.82567432567433,0,12
9,13,1133.8284488920658,138.90779127948534,0,13
9,14,1171.3759525825571,143.0990685859441,0,14
9,15,899.2365529207634,146.05263157894737,0,15
9,16,838.320987654321,150.96296296296296,0,16
9,17,1000.1528803545052,171.3552437223043,0,17
9,18,885.4584269662921,180.86591760299626,0,18
9,19,620.6704645048203,180.7800175284838,0,19
9,20,1044.286855482934,190.62164124909222,0,20
9,21,565.8242698892245,197.47834843907353,0,21
9,22,1124.8014888337468,204.53101736972704,0,22
9,23,620.9303278688525,213.3507025761124,0,23
9,24,717.4925864909391,211.6853377265239,0,24
9,25,153.64109067850347,236.60811667723524,0,25
9,26,276.79,243.27642857142857,0,26
9,27,575.2376373626373,252.75686813186815,0,27
9,28,855.7459677419355,251.8254608294931,0,28
9,29,1011.7416666666667,267.13194444444446,0,29
9,30,1075.3860711582136,269.4261922785768,0,30
9,31,395.0184842883549,268.8016019716574,0,31
9,32,74.70087224217548,277.63930220625963,0,32
9,33,1187.7927424982554,278.1304954640614,0,33
9,34,604.4374625972472,279.11250748055056,0,34
9,35,985.2216905901116,289.5749601275917,0,35
9,36,1025.737619461338,293.7115551694179,0,36
9,37,908.1842263696568,303.57134256472006,0,37
9,38,89.65777777777778,317.32722222222225,0,38
9,39,428.1675,319.2845,0,39
9,40,548.5666470933646,324.4210217263652,0,40
9,41,1002.6067864271457,328.41516966067866,0,41
9,42,684.6609651802077,338.64447159438,0,42
9,43,139.7936305732484,344.715923566879,0,43
9,44,857.6762246117084,369.4623655913978,0,44
9,45,212.5492327365729,377.2084398976982,0,45
9,46,1122.8618266978922,378.43793911007026,0,46
9,47,605.3049971280873,421.5157955198162,0,47
9,48,1154.4097350585337,459.5520640788663,0,48
9,49,324.3824537354352,494.6668951336532,0,49
9,50,699.5998817966903,503.2482269503546,0,50
9,51,1035.1326086956522,498.454347826087,0,51
9,52,862.3428571428572,509.88057142857144,0,52
9,53,572.6532156368222,519.9714165615804,0,53
9,54,217.35221238938053,519.6513274336284,0,54
9,55,130.9984076433121,535.2133757961783,0,55
9,56,883.8987783595113,562.3455497382199,0,56
9,57,1157.4165103189493,561.9606003752345,0,57
9,58,1025.0836261419536,566.4427266338721,0,58
9,59,282.41284403669727,571.35124508519,0,59
9,60,447.6550898203593,572.1910179640719,0,60
9,61,723.7018163471241,577.4762865792129,0,61
9,62,509.4458375125376,622.5892678034103,0,62
9,63,816.321206743567,626.2324755989353,0,63
9,64,969.789283128168,625.7385952208544,0,64
9,65,1144.5278838808251,636.2742551566081,0,65
9,66,54.1426907396622,650.282469423413,0,66
9,67,909.0505910165484,664.907328605201,0,67
9,68,365.9209354120267,666.8641425389756,0,68
9,69,312.376802507837,700.2344827586207,0,69
9,70,477.046925566343,713.1537216828478,0,70
9,71,217.9814385150812,716.0046403712297,0,71
9,72,89.71980337078652,720.6116573033707,0,72
9,73,1188.2197028928852,726.4769351055512,0,73
9,74,1046.189111747851,741.0085959885387,0,74
9,75,152.70723835869063,759.5085292761642,0,75
9,76,510.4829979181124,798.1734906315058,0,76
9,77,358.20852459016396,808.6216393442623,0,77
9,78,885.7418944691672,824.7145581691036,0,78
9,79,454.26771653543307,824.1935695538058,0,79
9,80,1005.7816775728733,829.9494348602022,0,80
9,81,116.28518746158574,840.3841425937308,0,81
9,82,631.0998487140696,845.4024205748865,0,82
9,83,1059.7732831608655,848.3819379115711,0,83
9,84,1177.0287664553875,855.8069234519746,0,84
9,85,330.9722598105548,859.0020297699594,0,85
9,86,665.9193054136874,860.9182839632277,0,86
9,87,943.6674157303371,875.2681647940075,0,87
10,1,684.3587161736941,28.57205789804909,0,1
10,2,74.24397370343317,33.506939371804236,0,2
10,3,477.98628158844764,36.64909747292419,0,3
10,4,896.0283018867924,36.53962264150943,0,4
10,5,261.45531587057013,50.83281972265023,0,5
10,6,601.04453125,55.7984375,0,6
10,7,673.4712230215828,64.89928057553956,0,7
10,8,757.8974507531866,80.46176129779838,0,8
10,9,483.04938271604937,85.94814814814815,0,9
10,10,1009.6014492753624,85.55507246376811,0,10
10,11,913.5298245614035,94.8906432748538,0,11
10,12,509.4982876712329,104.7166095890411,0,12
10,13,415.35150030618496,106.54990814451929,0,13
10,14,100.67661691542288,120.24307036247335,0,14
10,15,815.708242159008,159.8694383661561,0,15
10,16,649.7439024390244,164.5876524390244,0,16
10,17,398.385226370135,164.36616362192217,0,17
10,18,309.453717754173,162.27465857359635,0,18
10,19,176.26497128794094,176.57834290401968,0,19
10,20,1078.1895664952242,182.19103600293903,0,20
10,21,740.6949152542373,187.21468926553672,0,21
10,22,50.97694334650856,203.05467720685112,0,22
10,23,275.4072512647555,206.50843170320405,0,23
10,24,946.90171990172,203.55651105651106,0,24
10,25,1117.3968363136175,219.31224209078405,0,25
10,26,696.0054137664347,226.18716163959783,0,26
10,27,977.9157769869514,226.9258600237248,0,27
10,28,155.753280839895,237.53980752405948,0,28
10,29,739.7833333333333,238.49242424242425,0,29
10,30,888.7212967131923,252.53714542998648,0,30
10,31,1029.0968878449794,247.7586611861421,0,31
10,32,1059.370994940978,260.0657672849916,0,32
10,33,1106.8334661354581,265.66533864541833,0,33
10,34,482.2972593113141,279.58116654954324,0,34
10,35,670.0240802675585,282.0702341137124,0,35
10,36,1172.164744645799,282.7092257001647,0,36
10,37,335.09730848861284,287.71635610766043,0,37
10,38,229.4750803858521,301.50643086816723,0,38
10,39,891.746502518187,319.9753777280358,0,39
10,40,1105.6516393442623,323.0751366120219,0,40
10,41,1141.4821280133,333.9667497921862,0,41
10,42,433.8956743002544,338.35538592027143,0,42
10,43,573.4377049180328,342.87540983606556,0,43
10,44,55.42606232294617,347.71331444759204,0,44
10,45,745.9504643962848,344.994427244582,0,45
10,46,535.7075718015666,366.4396866840731,0,46
10,47,160.5986290936786,372.6816450875857,0,47
10,48,1044.3387650085763,375.2341337907376,0,48
10,49,894.1834021091242,385.9344337459881,0,49
10,50,1164.6619083395942,391.7287753568745,0,50
10,51,824.5250965250965,397.81917631917634,0,51
10,52,1201.8066496163683,410.21790281329925,0,52
10,53,787.2948438634713,406.76325344952795,0,53
10,54,1047.470698546648,414.35021097046416,0,54
10,55,1140.1018582243635,431.949759119064,0,55
10,56,758.0349581486952,441.7449532250123,0,56
10,57,1061.913669064748,452.7082334132694,0,57
10,58,1113.3668831168832,456.75892857142856,0,58
10,59,481.0017513134851,461.8721541155867,0,59
10,60,449.8018679119413,469.4202801867912,0,60
10,61,861.4445318646735,472.9008654602675,0,61
10,62,990.4592809977989,475.6698459280998,0,62
10,63,532.7526612398246,479.6293049467752,0,63
10,64,233.45169946332737,480.89266547406083,0,64
10,65,1193.8333333333333,507.268115942029,0,65
10,66,275.3518379594899,509.12303075768943,0,66
10,67,423.34649910233395,509.5314183123878,0,67
10,68,133.7014253563391,513.07951987997,0,68
10,69,495.6901172529313,513.929648241206,0,69
10,70,652.0078459343795,517.7382310984308,0,70
10,71,1051.10553633218,519.7162629757786,0,71
10,72,786.9664324746292,521.416081186573,0,72
10,73,442.41030723488603,534.6947472745293,0,73
10,74,770.8644688644689,558.0446886446887,0,74
10,75,89.61736571008095,569.467255334805,0,75
10,76,1153.4716006884682,581.8468158347677,0,76
10,77,1196.8535805626598,592.4335038363172,0,77
10,78,1100.5466165413534,606.9364661654135,0,78
10,79,708.9987623762377,610.5816831683169,0,79
10,80,29.346656976744185,623.9149709302326,0,80
10,81,406.00792079207923,627.8495049504951,0,81
10,82,827.905472636816,650.1459369817579,0,82
10,83,95.86953597848016,655.7942165433759,0,83
10,84,539.3403263403263,658.7272727272727,0,84
10,85,585.0677966101695,656.7569007263922,0,85
10,86,1005.177347242921,661.2317436661699,0,86
10,87,945.9554427523971,663.7901861252116,0,87
10,88,1159.14275147929,672.5140532544378,0,88
10,89,351.7160178685386,683.4824505424377,0,89
10,90,1021.9168126094571,699.6042031523642,0,90
10,91,818.1494736842105,708.7649122807018,0,91
10,92,694.3097502972652,721.2378121284186,0,92
10,93,1038.0515390121689,752.0286327845383,0,93
10,94,92.29357798165138,754.2717889908257,0,94
10,95,128.96463022508038,771.6280814576635,0,95
10,96,423.04697072838667,772.1974132062628,0,96
10,97,473.71054599850413,786.7965594614809,0,97
10,98,163.99070764832024,794.5268048606147,0,98
10,99,1009.1785168195719,796.6272935779816,0,99
10,100,1198.3618513323984,798.6367461430575,0,100
10,101,351.20359712230214,801.3956834532374,0,101
10,102,917.9763271162124,805.877331420373,0,102
10,103,613.8371943371943,821.992277992278,0,103
10,104,1121.574427480916,831.4115776081425,0,104
10,105,74.23466924191212,838.5494929985514,0,105
10,106,978.7584345479082,874.8535762483131,0,106
10,107,1110.0170146945088,872.7911832946636,0,107
11,1,622.0509641873278,26.818870523415978,0,1
11,2,1034.0359712230215,27.241726618705037,0,2
11,3,1138.9463917525773,45.59896907216495,0,3
11,4,253.99065420560748,74.78720345075486,0,4
11,5,366.79947229551453,63.73262972735268,0,5
11,6,319.5990813648294,88.12926509186352,0,6
11,7,713.6268774703557,89.3486166007905,0,7
11,8,352.93499308437066,92.7551867219917,0,8
11,9,470.7186234817814,88.3353576248313,0,9
11,10,133.76950105411103,105.30990864371047,0,10
11,11,536.3951701427003,114.71459934138309,0,11
11,12,115.50506512301013,133.26193921852388,0,12
11,13,377.4124040920716,134.00063938618925,0,13
11,14,770.6508179959101,153.67535787321063,0,14
11,15,187.84013605442178,159.82944606413994,0,15
11,16,1119.691605839416,182.93795620437956,0,16
11,17,677.6998403406067,184.0111761575306,0,17
11,18,1149.591478696742,189.47744360902254,0,18
11,19,852.6206896551724,208.97341954022988,0,19
11,20,960.9358460304732,211.68323977546112,0,20
11,21,76.60967472894079,215.34111759799833,0,21
11,22,537.8325550366911,224.13408939292862,0,22
11,23,1066.7109221713538,239.190320470896,0,23
11,24,367.1447721179625,239.06300268096516,0,24
11,25,132.81724392041266,245.58364038319823,0,25
11,26,428.6361520558573,247.26920093095424,0,26
11,27,974.9009900990098,279.47854785478546,0,27
11,28,66.64689063616869,293.57183702644744,0,28
11,29,645.4733124018838,302.18210361067503,0,29
11,30,892.9582152974505,305.65651558073654,0,30
11,31,571.6572649572649,308.5034188034188,0,31
11,32,426.56756756756755,313.85094185094187,0,32
11,33,970.0287723785166,323.1521739130435,0,33
11,34,1122.9418121363258,328.46134663341644,0,34
11,35,289.5658914728682,330.8934108527132,0,35
11,36,1161.9713261648747,336.32706093189967,0,36
11,37,722.3308016877637,347.49620253164557,0,37
11,38,430.17015706806285,354.7713787085515,0,38
11,39,999.7273684210527,355.9157894736842,0,39
11,40,239.3434650455927,375.11347517730496,0,40
11,41,206.80396825396826,395.6515873015873,0,41
11,42,800.7754056362083,395.6558497011102,0,42
11,43,462.22471042471045,399.0918918918919,0,43
11,44,293.4903748733536,404.20668693009117,0,44
11,45,125.99866399465598,403.0941883767535,0,45
11,46,962.7220822837951,403.32913518052055,0,46
11,47,353.3263927968486,410.2999437253799,0,47
11,48,653.5238828967642,409.03852080123266,0,48
11,49,1016.7790432801822,403.45899772209566,0,49
11,50,93.10554803788904,421.9133964817321,0,50
11,51,442.45894090560245,428.2471220260936,0,51
11,52,540.980701754386,442.31052631578945,0,52
11,53,344.28979591836736,448.88775510204084,0,53
11,54,70.73498964803312,458.1656314699793,0,54
11,55,692.7922895357985,460.294256490952,0,55
11,56,375.82647385984427,480.98665183537264,0,56
11,57,1195.4357487922705,485.2888888888889,0,57
11,58,564.8771251931994,487.7658423493045,0,58
11,59,916.7258176757133,487.9185803757829,0,59
11,60,66.01111934766493,496.1393624907339,0,60
11,61,598.6532663316583,501.9924623115578,0,61
11,62,793.931654676259,500.8892086330935,0,62
11,63,128.8379578246393,505.9933407325194,0,63
11,64,1082.3695131683958,503.72306464485234,0,64
11,65,318.7356205852674,511.5237134207871,0,65
11,66,407.8767592240396,509.3157093952073,0,66
11,67,109.804662004662,531.1048951048951,0,67
11,68,278.8383915022762,532.4066767830045,0,68
11,69,654.0998573466477,534.923918212078,0,69
11,70,343.3929236499069,537.1806331471136,0,70
11,71,185.10194986072423,536.3097493036212,0,71
11,72,1145.2758620689656,545.6566397652238,0,72
11,73,378.22619673855866,551.0057864281957,0,73
11,74,817.0772128060264,547.713747645951,0,74
11,75,961.7562154696133,546.8225138121547,0,75
11,76,310.09815950920245,570.2336400817995,0,76
11,77,481.7236273904997,567.9204194941394,0,77
11,78,785.5968051118211,577.838338658147,0,78
11,79,1172.6666666666667,592.0951257861635,0,79
11,80,415.5418719211823,601.9665024630542,0,80
11,81,195.96501809408926,604.0989143546442,0,81
11,82,135.3778801843318,615.3701996927804,0,82
11,83,1110.7113725490196,606.8352941176471,0,83
11,84,534.8711967545639,615.1926977687626,0,84
11,85,471.14028776978415,623.1073997944502,0,85
11,86,607.337866857552,626.5003579098068,0,86
11,87,738.0917366946778,628.0714285714286,0,87
11,88,393.0168604651163,635.6087209302326,0,88
11,89,509.8032786885246,652.6974043715848,0,89
11,90,962.7360570687418,652.204280155642,0,90
11,91,652.0761904761905,661.9674603174603,0,91
11,92,269.9586973788721,665.2883240667196,0,92
11,93,817.5857431069267,678.3288500336248,0,93
11,94,442.36137339055796,674.1678111587983,0,94
11,95,383.68989547038325,689.9533101045296,0,95
11,96,224.79255319148936,694.7120060790273,0,96
11,97,983.068493150685,700.5913242009133,0,97
11,98,706.5593509820666,705.6387702818104,0,98
11,99,403.6682879377432,717.0758754863813,0,99
11,100,1151.8327956989247,730.3935483870968,0,100
11,101,498.4771341463415,736.59375,0,101
11,102,1046.8720379146919,741.1963439404198,0,102
11,103,535.1696551724137,738.4972413793104,0,103
11,104,654.0154411764706,742.8176470588236,0,104
11,105,84.16164817749603,747.0229793977813,0,105
11,106,163.4803996925442,751.3066871637202,0,106
11,107,297.54161566707467,762.3102815177479,0,107
11,108,457.90774487471526,777.9510250569476,0,108
11,109,999.319381841597,780.8609143593046,0,109
11,110,803.8469387755102,784.3401360544218,0,110
11,111,508.166921898928,789.7679938744258,0,111
11,112,613.8440428380187,794.6271753681392,0,112
11,113,695.4800724637681,802.0440821256038,0,113
11,114,766.2239467849224,818.7161862527716,0,114
11,115,860.8092158447857,816.7033144704932,0,115
11,116,267.46749226006193,821.5541795665634,0,116
11,117,997.4020319303338,837.078374455733,0,117
11,118,676.3149300155521,842.6026438569207,0,118
11,119,286.6156310057655,862.9288917360666,0,119
11,120,791.3475661827498,858.800170794193,0,120
11,121,570.6318909306461,873.7634854771784,0,121
11,122,848.3573103987491,874.0953870211102,0,122
11,123,137.22368421052633,877.7697368421053,0,123
12,1,201.51468788249693,32.63525091799266,0,1
12,2,546.3335630599587,33.5802894555479,0,2
12,3,260.06231454005933,44.08456973293769,0,3
12,4,343.7449528936743,45.27792732166891,0,4
12,5,946.1658767772511,46.6926201760325,0,5
12,6,20.376470588235293,67.50835913312693,0,6
12,7,625.7131782945736,66.90129198966409,0,7
12,8,300.1395131086142,72.97097378277154,0,8
12,9,524.1968664850136,78.08991825613079,0,9
12,10,831.1859356376639,80.31346841477949,0,10
12,11,1124.7056798623064,82.96299483648882,0,11
12,12,58.8489442338928,86.21819166215485,0,12
12,13,384.3692077727952,88.05829596412556,0,13
12,14,1195.1456834532373,96.14388489208633,0,14
12,15,309.2969472710453,100.72247918593895,0,15
12,16,1095.715873015873,116.58650793650794,0,16
12,17,1142.31012145749,116.83157894736843,0,17
12,18,397.7286063569682,122.97493887530563,0,18
12,19,344.71307742355236,146.76317501626545,0,19
12,20,860.978229317852,142.7343976777939,0,20
12,21,231.21467556094603,156.35900545785324,0,21
12,22,1164.2649402390439,160.65637450199202,0,22
12,23,32.520444220090866,172.93336698637052,0,23
12,24,705.5888773388773,191.3539501039501,0,24
12,25,532.7105263157895,195.01355661881976,0,25
12,26,574.5383542538355,209.18270571827057,0,26
12,27,1055.9358218729535,218.73608382449248,0,27
12,28,104.00115406809002,216.41661858049625,0,28
12,29,142.88968481375358,220.7865329512894,0,29
12,30,262.8882421420256,221.53084982537834,0,30
12,31,1109.7387843704776,279.4840810419682,0,31
12,32,245.4093220338983,281.3872881355932,0,32
12,33,412.0267326732673,286.04356435643564,0,33
12,34,794.3695518723143,305.1313689379988,0,34
12,35,1182.6935483870968,308.8763440860215,0,35
12,36,100.1078697421981,312.95997286295795,0,36
12,37,1145.8429933969185,314.37050623624356,0,37
12,38,955.4031936127744,313.2303393213573,0,38
12,39,1136.739406779661,353.1327683615819,0,39
12,40,272.16733067729086,365.36653386454185,0,40
12,41,1043.9591280653951,378.95422343324253,0,41
12,42,1119.716606498195,382.6462093862816,0,42
12,43,597.6481042654028,398.54502369668245,0,43
12,44,407.9671440606571,402.0564448188711,0,44
12,45,349.2668604651163,410.8953488372093,0,45
12,46,834.442,413.4,0,46
12,47,106.63578680203045,425.1998730964467,0,47
12,48,882.5663900414938,424.68879668049794,0,48
12,49,782.088336783989,423.24016563147,0,49
12,50,615.183698296837,439.654501216545,0,50
12,51,287.93573515092504,443.94741966893866,0,51
12,52,171.05416329830234,480.4567502021019,0,52
12,53,1049.452027027027,475.97364864864863,0,53
12,54,1100.2218543046358,487.66092715231787,0,54
12,55,974.3404592240697,497.84164687252576,0,55
12,56,724.1661764705882,508.71029411764704,0,56
